local_date_time_full,refresh_message,ID,main_ID,name,state_time_zone,time_zone,product_name,state,sort_order,wmo,history_product,local_date_time,aifstime_utc,lat,lon,apparent_t,cloud,cloud_base_m,cloud_oktas,cloud_type_id,cloud_type,delta_t,gust_kmh,gust_kt,air_temp,dewpt,press,press_qnh,press_msl,press_tend,rain_trace,rel_hum,sea_state,swell_dir_worded,swell_height,swell_period,vis_km,weather,wind_dir,wind_spd_kmh,wind_spd_kt,latlong
2020-09-21T00:00:00+02:00,Issued at  8:11 am EST Monday 21 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,21/08:00am,20200920220000,-37.8,145.0,15.8,-,,,,-,2.8,15,8,17.2,12.1,1004.9,1004.9,1004.9,-,0.0,72,-,-,,,10,-,N,11,6,"-37.8, 145.0"
2020-09-21T05:03:00+02:00,Issued at  1:11 pm EST Monday 21 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,21/01:03pm,20200921030300,-37.8,145.0,11.3,-,,,,-,6.0,46,25,17.7,5.3,1004.4,1004.4,1004.4,-,0.0,44,-,-,,,10,-,NNW,28,15,"-37.8, 145.0"
2020-09-21T05:30:00+02:00,Issued at  1:41 pm EST Monday 21 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,21/01:30pm,20200921033000,-37.8,145.0,11.0,-,,,,-,6.8,48,26,18.1,3.6,1004.2,1004.2,1004.2,-,0.0,38,-,-,,,10,-,N,30,16,"-37.8, 145.0"
2020-09-21T08:00:00+02:00,Issued at  4:11 pm EST Monday 21 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,21/04:00pm,20200921060000,-37.8,145.0,13.6,-,,,,-,7.2,33,18,19.1,4.1,1002.6,1002.6,1002.6,-,0.0,37,-,-,,,10,-,N,22,12,"-37.8, 145.0"
2020-09-21T20:30:00+02:00,Issued at  4:41 am EST Tuesday 22 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,22/04:30am,20200921183000,-37.8,145.0,9.0,-,,,,-,4.1,30,16,13.4,4.6,1004.5,1004.5,1004.5,-,0.0,55,-,-,,,10,-,NNW,17,9,"-37.8, 145.0"
2020-09-22T07:30:00+02:00,Issued at  3:41 pm EST Tuesday 22 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,22/03:30pm,20200922053000,-37.8,145.0,11.2,-,,,,-,5.5,54,29,17.4,6.3,1004.4,1004.4,1004.4,-,0.0,48,-,-,,,10,-,NNW,28,15,"-37.8, 145.0"
2020-09-22T08:30:00+02:00,Issued at  4:41 pm EST Tuesday 22 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,22/04:30pm,20200922063000,-37.8,145.0,11.0,-,,,,-,5.0,43,23,15.8,5.4,1006.1,1006.1,1006.1,-,0.0,50,-,-,,,10,-,NW,20,11,"-37.8, 145.0"
2020-09-22T10:30:00+02:00,Issued at  6:41 pm EST Tuesday 22 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,22/06:30pm,20200922083000,-37.8,145.0,10.4,-,,,,-,4.0,24,13,13.9,5.5,1008.5,1008.5,1008.5,-,0.2,57,-,-,,,10,-,WNW,13,7,"-37.8, 145.0"
2020-09-22T20:00:00+02:00,Issued at  4:11 am EST Wednesday 23 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,23/04:00am,20200922180000,-37.8,145.0,7.8,-,,,,-,2.9,20,11,11.4,5.1,,,,-,0.2,65,-,-,,,,-,N,13,7,"-37.8, 145.0"
2020-09-22T22:30:00+02:00,Issued at  6:41 am EST Wednesday 23 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,23/06:30am,20200922203000,-37.8,145.0,7.6,-,,,,-,2.6,17,9,10.8,5.1,,,,-,0.2,68,-,-,,,,-,N,11,6,"-37.8, 145.0"
2020-09-23T00:30:00+02:00,Issued at  8:41 am EST Wednesday 23 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,23/08:30am,20200922223000,-37.8,145.0,9.9,-,,,,-,3.3,20,11,12.6,5.5,1012.0,1012.0,1012.0,-,0.2,62,-,-,,,70,-,WNW,9,5,"-37.8, 145.0"
2020-09-23T06:00:00+02:00,Issued at  2:11 pm EST Wednesday 23 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,23/02:00pm,20200923040000,-37.8,145.0,11.2,-,,,,-,2.4,26,14,13.9,9.1,1011.4,1011.4,1011.4,-,1.6,73,-,-,,,10,-,SSW,13,7,"-37.8, 145.0"
2020-09-23T08:00:00+02:00,Issued at  4:11 pm EST Wednesday 23 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,23/04:00pm,20200923060000,-37.8,145.0,10.5,-,,,,-,3.6,26,14,13.8,6.4,1011.7,1011.7,1011.7,-,1.6,61,-,-,,,10,-,SSW,13,7,"-37.8, 145.0"
2020-09-23T10:00:00+02:00,Issued at  6:11 pm EST Wednesday 23 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,23/06:00pm,20200923080000,-37.8,145.0,9.5,-,,,,-,3.8,19,10,12.5,4.0,1013.0,1013.0,1013.0,-,1.6,56,-,-,,,10,-,SW,9,5,"-37.8, 145.0"
2020-09-23T17:00:00+02:00,Issued at  1:11 am EST Thursday 24 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,24/01:00am,20200923150000,-37.8,145.0,7.2,-,,,,-,0.9,15,8,9.0,7.0,1014.5,1014.5,1014.5,-,1.6,87,-,-,,,10,-,W,6,3,"-37.8, 145.0"
2020-09-23T20:00:00+02:00,Issued at  4:11 am EST Thursday 24 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,24/04:00am,20200923180000,-37.8,145.0,6.5,-,,,,-,1.8,15,8,9.0,5.0,1013.4,1013.4,1013.4,-,1.6,76,-,-,,,10,-,WNW,7,4,"-37.8, 145.0"
2020-09-24T03:00:00+02:00,Issued at 11:11 am EST Thursday 24 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,24/11:00am,20200924010000,-37.8,145.0,7.6,-,,,,-,4.8,30,16,12.3,1.0,1013.0,1013.0,1013.0,-,0.0,46,-,-,,,10,-,NNW,15,8,"-37.8, 145.0"
2020-09-24T03:30:00+02:00,Issued at 11:41 am EST Thursday 24 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,24/11:30am,20200924013000,-37.8,145.0,7.2,-,,,,-,4.8,24,13,12.3,1.0,1012.7,1012.7,1012.7,-,0.0,46,-,-,,,10,-,NNW,17,9,"-37.8, 145.0"
2020-09-24T10:30:00+02:00,Issued at  6:41 pm EST Thursday 24 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,24/06:30pm,20200924083000,-37.8,145.0,7.6,-,,,,-,4.3,32,17,12.4,2.6,1008.7,1008.7,1008.7,-,0.0,51,-,-,,,10,-,N,17,9,"-37.8, 145.0"
2020-09-24T16:00:00+02:00,Issued at 12:11 am EST Friday 25 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,25/12:00am,20200924140000,-37.8,145.0,6.3,-,,,,-,1.2,22,12,9.5,6.9,1006.6,1006.6,1006.6,-,0.4,84,-,-,,,10,Rain,NNW,13,7,"-37.8, 145.0"
2020-09-24T22:30:00+02:00,Issued at  6:41 am EST Friday 25 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,25/06:30am,20200924203000,-37.8,145.0,4.4,-,,,,-,0.3,17,9,7.3,6.7,1001.8,1001.8,1001.8,-,2.6,96,-,-,,,10,-,NNE,11,6,"-37.8, 145.0"
2020-09-25T08:30:00+02:00,Issued at  4:41 pm EST Friday 25 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,25/04:30pm,20200925063000,-37.8,145.0,3.5,-,,,,-,0.6,30,16,6.7,5.3,1003.4,1003.4,1003.4,-,0.8,91,-,-,,,10,-,W,11,6,"-37.8, 145.0"
2020-09-25T09:30:00+02:00,Issued at  5:41 pm EST Friday 25 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,25/05:30pm,20200925073000,-37.8,145.0,5.3,-,,,,-,0.6,11,6,7.4,6.0,1003.8,1003.8,1003.8,-,2.0,91,-,-,,,10,-,WNW,6,3,"-37.8, 145.0"
2020-09-25T19:30:00+02:00,Issued at  3:41 am EST Saturday 26 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,26/03:30am,20200925173000,-37.8,145.0,4.6,-,,,,-,0.6,22,12,7.6,6.2,1006.5,1006.5,1006.5,-,3.0,91,-,-,,,10,-,W,11,6,"-37.8, 145.0"
2020-09-26T03:00:00+02:00,Issued at 11:11 am EST Saturday 26 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,26/11:00am,20200926010000,-37.8,145.0,7.6,-,,,,-,3.1,30,16,11.3,4.5,1014.7,1014.7,1014.7,-,0.0,63,-,-,,,10,-,WSW,13,7,"-37.8, 145.0"
2020-09-26T08:00:00+02:00,Issued at  4:11 pm EST Saturday 26 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,26/04:00pm,20200926060000,-37.8,145.0,8.6,-,,,,-,2.8,24,13,12.0,6.1,1014.7,1014.7,1014.7,-,0.4,67,-,-,,,10,-,SW,13,7,"-37.8, 145.0"
2020-09-26T16:30:00+02:00,Issued at 12:41 am EST Sunday 27 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,27/12:30am,20200926143000,-37.8,145.0,7.3,-,,,,-,1.3,17,9,9.7,7.0,1019.2,1019.2,1019.2,-,0.6,83,-,-,,,10,-,W,9,5,"-37.8, 145.0"
2020-09-26T17:00:00+02:00,Issued at  1:11 am EST Sunday 27 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,27/01:00am,20200926150000,-37.8,145.0,6.9,-,,,,-,1.3,17,9,9.7,7.0,1019.5,1019.5,1019.5,-,0.6,83,-,-,,,10,-,WSW,11,6,"-37.8, 145.0"
2020-09-26T21:30:00+02:00,Issued at  5:41 am EST Sunday 27 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,27/05:30am,20200926193000,-37.8,145.0,6.5,-,,,,-,2.1,17,9,9.4,4.6,1022.1,1022.1,1022.1,-,3.0,72,-,-,,,10,-,S,9,5,"-37.8, 145.0"
2020-09-26T22:00:00+02:00,Issued at  6:11 am EST Sunday 27 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,27/06:00am,20200926200000,-37.8,145.0,6.9,-,,,,-,2.4,13,7,9.4,3.8,1022.5,1022.5,1022.5,-,3.0,68,-,-,,,10,-,S,6,3,"-37.8, 145.0"
2020-09-27T06:00:00+02:00,Issued at  2:11 pm EST Sunday 27 September 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EST,Capital City Observations,Victoria,0,95936,IDV60901,27/02:00pm,20200927040000,-37.8,145.0,7.7,-,,,,-,4.8,24,13,12.4,0.8,1026.0,1026.0,1026.0,-,0.0,45,-,-,,,10,-,S,15,8,"-37.8, 145.0"
2020-10-07T20:30:00+02:00,Issued at  5:41 am EDT Thursday  8 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,08/05:30am,20201007183000,-37.8,145.0,17.5,-,,,,-,0.0,17,9,16.9,16.9,1001.2,1001.2,1001.2,-,5.0,100,-,-,,,10,-,N,9,5,"-37.8, 145.0"
2020-10-07T23:00:00+02:00,Issued at  8:11 am EDT Thursday  8 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,08/08:00am,20201007210000,-37.8,145.0,13.8,-,,,,-,1.5,17,9,15.1,12.4,1002.6,1002.6,1002.6,-,5.4,84,-,-,,,10,-,N,11,6,"-37.8, 145.0"
2020-10-08T06:30:00+02:00,Issued at  3:31 pm EDT Thursday  8 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,08/03:30pm,20201008043000,-37.8,145.0,9.6,-,,,,-,3.1,50,27,15.4,9.5,1001.1,1001.1,1001.1,-,0.2,68,-,-,,,10,-,N,30,16,"-37.8, 145.0"
2020-10-08T07:00:00+02:00,Issued at  4:11 pm EDT Thursday  8 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,08/04:00pm,20201008050000,-37.8,145.0,9.2,-,,,,-,2.6,52,28,15.2,10.2,1000.9,1000.9,1000.9,-,0.2,72,-,-,,,10,-,N,32,17,"-37.8, 145.0"
2020-10-08T10:30:00+02:00,Issued at  7:31 pm EDT Thursday  8 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,08/07:30pm,20201008083000,-37.8,145.0,11.0,-,,,,-,2.8,30,16,14.7,9.3,1003.2,1003.2,1003.2,-,0.4,70,-,-,,,10,-,N,19,10,"-37.8, 145.0"
2020-10-08T21:30:00+02:00,Issued at  6:41 am EDT Friday  9 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,09/06:30am,20201008193000,-37.8,145.0,9.5,-,,,,-,1.8,20,11,12.3,8.6,1011.8,1011.8,1011.8,-,1.2,78,-,-,,,10,-,NW,13,7,"-37.8, 145.0"
2020-10-09T05:00:00+02:00,Issued at  2:11 pm EDT Friday  9 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,09/02:00pm,20201009030000,-37.8,145.0,10.5,-,,,,-,4.3,35,19,15.2,6.2,1014.7,1014.7,1014.7,-,0.0,55,-,-,,,10,-,W,20,11,"-37.8, 145.0"
2020-10-09T11:30:00+02:00,Issued at  8:41 pm EDT Friday  9 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,09/08:30pm,20201009093000,-37.8,145.0,10.9,-,,,,-,3.1,20,11,13.3,6.9,1019.0,1019.0,1019.0,-,0.0,65,-,-,,,10,-,WSW,9,5,"-37.8, 145.0"
2020-10-09T19:00:00+02:00,Issued at  4:11 am EDT Saturday 10 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,10/04:00am,20201009170000,-37.8,145.0,9.8,-,,,,-,2.4,13,7,12.2,7.1,1019.3,1019.3,1019.3,-,0.0,71,-,-,,,10,-,NNW,9,5,"-37.8, 145.0"
2020-10-10T03:30:00+02:00,Issued at 12:41 pm EDT Saturday 10 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,10/12:30pm,20201010013000,-37.8,145.0,15.7,-,,,,-,5.6,22,12,18.4,7.2,1018.5,1018.5,1018.5,-,0.0,48,-,-,,,10,-,NW,11,6,"-37.8, 145.0"
2020-10-10T06:00:00+02:00,Issued at  3:11 pm EDT Saturday 10 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,10/03:00pm,20201010040000,-37.8,145.0,16.0,-,,,,-,5.0,24,13,18.4,8.7,1017.5,1017.5,1017.5,-,0.0,53,-,-,,,10,-,SSW,11,6,"-37.8, 145.0"
2020-10-10T10:00:00+02:00,Issued at  7:11 pm EDT Saturday 10 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,10/07:00pm,20201010080000,-37.8,145.0,11.9,-,,,,-,2.7,22,12,14.5,9.3,1018.4,1018.4,1018.4,-,0.0,71,-,-,,,10,-,S,13,7,"-37.8, 145.0"
2020-10-10T23:30:00+02:00,Issued at  8:41 am EDT Sunday 11 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,11/08:30am,20201010213000,-37.8,145.0,10.6,-,,,,-,2.2,17,9,12.7,8.2,1022.9,1022.9,1022.9,-,0.0,74,-,-,,,10,-,SSW,9,5,"-37.8, 145.0"
2020-10-11T00:30:00+02:00,Issued at  9:41 am EDT Sunday 11 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,11/09:30am,20201010223000,-37.8,145.0,10.9,-,,,,-,2.4,15,8,13.0,8.1,1023.3,1023.3,1023.3,-,0.0,72,-,-,,,10,-,S,9,5,"-37.8, 145.0"
2020-10-11T05:30:00+02:00,Issued at  2:41 pm EDT Sunday 11 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,11/02:30pm,20201011033000,-37.8,145.0,10.9,-,,,,-,5.0,26,14,15.0,4.1,1023.1,1023.1,1023.1,-,0.0,48,-,-,,,10,-,SSW,15,8,"-37.8, 145.0"
2020-10-11T07:30:00+02:00,Issued at  4:41 pm EDT Sunday 11 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,11/04:30pm,20201011053000,-37.8,145.0,11.0,-,,,,-,4.8,26,14,15.0,4.7,1023.0,1023.0,1023.0,-,0.0,50,-,-,,,10,-,SSW,15,8,"-37.8, 145.0"
2020-10-11T09:00:00+02:00,Issued at  6:11 pm EDT Sunday 11 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,11/06:00pm,20201011070000,-37.8,145.0,12.1,-,,,,-,4.6,19,10,15.2,5.4,1023.4,1023.4,1023.4,-,0.0,52,-,-,,,10,-,SSW,11,6,"-37.8, 145.0"
2020-10-11T17:00:00+02:00,Issued at  2:11 am EDT Monday 12 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,12/02:00am,20201011150000,-37.8,145.0,7.6,-,,,,-,0.1,0,0,8.1,7.8,1022.8,1022.8,1022.8,-,0.0,98,-,-,,,10,-,CALM,0,0,"-37.8, 145.0"
2020-10-11T22:00:00+02:00,Issued at  7:11 am EDT Monday 12 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,12/07:00am,20201011200000,-37.8,145.0,3.6,-,,,,-,0.3,11,6,6.3,5.6,1023.0,1023.0,1023.0,-,0.0,95,-,-,,,10,-,NNE,9,5,"-37.8, 145.0"
2020-10-12T02:30:00+02:00,Issued at 11:41 am EDT Monday 12 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,12/11:30am,20201012003000,-37.8,145.0,16.5,-,,,,-,4.6,6,3,17.3,8.2,1021.6,1021.6,1021.6,-,0.0,55,-,-,,,10,-,SSE,2,1,"-37.8, 145.0"
2020-10-12T12:30:00+02:00,Issued at  9:41 pm EDT Monday 12 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,12/09:30pm,20201012103000,-37.8,145.0,17.2,-,,,,-,6.5,30,16,20.8,8.4,1018.7,1018.7,1018.7,-,0.0,45,-,-,,,10,-,N,17,9,"-37.8, 145.0"
2020-10-12T16:00:00+02:00,Issued at  1:11 am EDT Tuesday 13 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,13/01:00am,20201012140000,-37.8,145.0,16.5,-,,,,-,6.2,20,11,19.6,7.4,1018.4,1018.4,1018.4,-,0.0,45,-,-,,,10,-,N,13,7,"-37.8, 145.0"
2020-10-12T21:00:00+02:00,Issued at  6:11 am EDT Tuesday 13 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,13/06:00am,20201012190000,-37.8,145.0,14.0,-,,,,-,0.8,13,7,14.4,13.0,1022.5,1022.5,1022.5,-,0.0,91,-,-,,,10,-,S,7,4,"-37.8, 145.0"
2020-10-13T00:30:00+02:00,Issued at  9:41 am EDT Tuesday 13 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,13/09:30am,20201012223000,-37.8,145.0,13.4,-,,,,-,0.3,13,7,13.7,13.2,1025.1,1025.1,1025.1,-,0.0,97,-,-,,,10,-,SSE,7,4,"-37.8, 145.0"
2020-10-13T02:00:00+02:00,Issued at 11:11 am EDT Tuesday 13 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,13/11:00am,20201013000000,-37.8,145.0,14.5,-,,,,-,1.7,13,7,15.2,12.0,1025.4,1025.4,1025.4,-,0.0,81,-,-,,,10,-,S,7,4,"-37.8, 145.0"
2020-10-13T07:00:00+02:00,Issued at  4:11 pm EDT Tuesday 13 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,13/04:00pm,20201013050000,-37.8,145.0,10.9,-,,,,-,2.6,30,16,14.6,9.6,1025.4,1025.4,1025.4,-,0.0,72,-,-,,,10,-,SSW,19,10,"-37.8, 145.0"
2020-10-13T10:30:00+02:00,Issued at  7:41 pm EDT Tuesday 13 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,13/07:30pm,20201013083000,-37.8,145.0,11.4,-,,,,-,2.3,22,12,14.0,9.4,1025.6,1025.6,1025.6,-,0.0,74,-,-,,,10,-,SSW,13,7,"-37.8, 145.0"
2020-10-13T14:30:00+02:00,Issued at 11:41 pm EDT Tuesday 13 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,13/11:30pm,20201013123000,-37.8,145.0,12.4,-,,,,-,0.8,7,4,12.8,11.2,1025.3,1025.3,1025.3,-,0.0,90,-,-,,,10,-,S,4,2,"-37.8, 145.0"
2020-10-13T16:00:00+02:00,Issued at  1:11 am EDT Wednesday 14 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,14/01:00am,20201013140000,-37.8,145.0,13.0,-,,,,-,0.3,0,0,12.4,11.9,1024.8,1024.8,1024.8,-,0.0,97,-,-,,,10,-,CALM,0,0,"-37.8, 145.0"
2020-10-14T15:30:00+02:00,Issued at 12:41 am EDT Thursday 15 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,15/12:30am,20201014133000,-37.8,145.0,16.8,-,,,,-,3.6,13,7,17.8,11.1,1016.6,1016.6,1016.6,-,0.0,65,-,-,,,10,-,N,7,4,"-37.8, 145.0"
2020-10-14T19:30:00+02:00,Issued at  4:41 am EDT Thursday 15 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,15/04:30am,20201014173000,-37.8,145.0,17.3,-,,,,-,5.3,13,7,19.2,9.1,1013.0,1013.0,1013.0,-,0.0,52,-,-,,,10,-,NNE,9,5,"-37.8, 145.0"
2020-10-14T22:00:00+02:00,Issued at  7:11 am EDT Thursday 15 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,15/07:00am,20201014200000,-37.8,145.0,17.0,-,,,,-,5.7,32,17,20.7,10.2,1012.4,1012.4,1012.4,-,0.0,51,-,-,,,10,-,N,20,11,"-37.8, 145.0"
2020-10-15T00:00:00+02:00,Issued at  9:11 am EDT Thursday 15 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,15/09:00am,20201014220000,-37.8,145.0,18.4,-,,,,-,6.5,39,21,22.4,10.5,1011.5,1011.5,1011.5,-,0.0,47,-,-,,,10,-,N,22,12,"-37.8, 145.0"
2020-10-15T08:00:00+02:00,Issued at  5:11 pm EDT Thursday 15 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,15/05:00pm,20201015060000,-37.8,145.0,13.4,-,,,,-,1.1,30,16,15.2,13.2,1013.5,1013.5,1013.5,-,0.0,88,-,-,,,10,-,SSW,15,8,"-37.8, 145.0"
2020-10-15T12:30:00+02:00,Issued at  9:41 pm EDT Thursday 15 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,15/09:30pm,20201015103000,-37.8,145.0,11.9,-,,,,-,0.3,20,11,13.2,12.6,1017.8,1017.8,1017.8,-,1.2,96,-,-,,,10,-,S,11,6,"-37.8, 145.0"
2020-10-15T20:00:00+02:00,Issued at  5:11 am EDT Friday 16 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,16/05:00am,20201015180000,-37.8,145.0,7.7,-,,,,-,2.0,20,11,10.6,6.4,1019.0,1019.0,1019.0,-,1.4,75,-,-,,,10,-,SSE,11,6,"-37.8, 145.0"
2020-10-16T02:00:00+02:00,Issued at 11:11 am EDT Friday 16 October 2020,IDV60901,IDV60900,Melbourne (Olympic Park),VIC,EDT,Capital City Observations,Victoria,0,95936,IDV60901,16/11:00am,20201016000000,-37.8,145.0,11.7,-,,,,-,4.8,15,8,15.0,4.7,1019.1,1019.1,1019.1,-,0.0,50,-,-,,,10,-,E,11,6,"-37.8, 145.0"
